source_id,source_name,source_type,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,lat,lon
49701650,Almoiz power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,143.2962962962963,3869,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,143.27272727272728,3152,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,143.3,4299,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,33160,0.7240174672489083,t of CO2 per MWh,230.95,MW,198.31132279714225,45800,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,31790,0.7189054726368159,t of CO2 per MWh,223.01,MW,198.28707232859514,44220,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,33.5562,73.073
49699734,Bahawalpur power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,31,MW,143.29032258064515,4442,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,29.2923,71.5088
452587,Balloki power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,157800,0.5820730357801549,t of CO2 per MWh,1126,MW,240.76376554174067,271100,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.037,73.9267
49701649,Bandhi Sugar Mill power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,12,MW,143.25,1719,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,26.6069,68.317
452588,Bhikki power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,157800,0.5820730357801549,t of CO2 per MWh,1126,MW,240.76376554174067,271100,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.6037,73.9046
715146,Bin Qasim power station,"gas, other_fossil, oil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,324100,0.537836043810156,t of CO2 per MWh,2329.74,MW,258.6554722844609,602600,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,24.7849,67.3603
4406843,Bulleh Shah Paper Mill power station,"biomass, gas",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,2360,0.23609443777511005,t of CO2 per MWh,56.6,MW,176.6077738515901,9996,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.1303,74.3585
4407659,Chiniot power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,60,MW,143.28333333333333,8597,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.6116,72.7607
452967,Dera Ghazi Khan Cement power station,"coal, gas, oil, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,24900.000000000004,1.373414230557088,t of CO2 per MWh,80.5,MW,225.2173913043478,18130,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,30.3317,70.5394
25455809,Dera Ghazi Khan Cement power station,coal,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,34150,2.4306049822064058,t of CO2 per MWh,60,MW,234.16666666666666,14050,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,25.1559,66.7836
451236,Engro power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,35100,0.6462898177131283,t of CO2 per MWh,233,MW,233.09012875536482,54310,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,28.0261,69.3649
25455540,Faisalabad Sitara Chemical power plant,coal,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,22770,2.431393486385478,t of CO2 per MWh,40,MW,234.125,9365,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.5229,73.3882
452833,Fauji Fertilizer power station,coal,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,100200,2.4314486775054593,t of CO2 per MWh,176,MW,234.1477272727273,41210.00000000001,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,24.8338,67.4193
448135,Fauji Kabirwala power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,22330,0.5945154419595314,t of CO2 per MWh,157,MW,239.23566878980893,37560,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,30.5234,71.9548
450507,Foundation power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,29230,0.609466221851543,t of CO2 per MWh,202,MW,237.4257425742574,47960,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,27.9805,69.6736
25452477,Guddu power station,"gas, other_fossil, oil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,231000,0.5647921760391198,t of CO2 per MWh,1754.7,MW,233.0882771983815,409000,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,28.4249,69.7009
25450993,Gul Ahmed Power Project power plant,oil,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,18960,0.7030033370411568,t of CO2 per MWh,136,MW,198.30882352941177,26970,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,24.85,67.1467
25450479,Habibullah Coastal power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,18920,0.5025232403718459,t of CO2 per MWh,150,MW,251,37650,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,30.2779,66.9739
450438,Halmore power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,31080,0.5702752293577982,t of CO2 per MWh,225,MW,242.22222222222223,54500,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.6335,73.8704
49532111,Hamza Sugar Biomass power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,90,MW,143.33333333333334,12900,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,28.6875,70.7445
452589,Haveli Bahadur Shah (HBS) power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,157800,0.5820730357801549,t of CO2 per MWh,1126,MW,240.76376554174067,271100,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.1262,72.1913
25455585,Hubco power station,coal,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,751400,2.431715210355987,t of CO2 per MWh,1320,MW,234.0909090909091,309000,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,24.9147,66.6888
448261,Hub power plant,oil,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,180100,0.7029664324746293,t of CO2 per MWh,1292,MW,198.297213622291,256199.99999999997,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,24.9063,66.6944
49699735,Indus Sugar Mill power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,11,MW,143.27272727272728,1576,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,29.0135,70.3333
449678,Jamshoro power station,"gas, oil, coal",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,514300,1.4183673469387754,t of CO2 per MWh,1510,MW,240.13245033112582,362600,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,25.4722,68.2661
49700713,JDW Sugar Mill power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,53.2,MW,143.28947368421052,7623,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,28.0476,69.3213
449679,KAPCO power station,"gas, other_fossil, oil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,201700,0.6170082594065464,t of CO2 per MWh,1449.31,MW,225.55560922093963,326900,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,30.4458,70.9823
448432,Kohinoor Energy Limited power plant,"oil, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,19230,0.7215759849906191,t of CO2 per MWh,134.4,MW,198.28869047619048,26650,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.2633,74.1877
451836,Korangi power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,26300,0.5499790882475951,t of CO2 per MWh,188,MW,254.36170212765958,47820,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,24.7855,67.1377
448386,Korangi Town power station,gas,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,33380,0.5982078853046595,t of CO2 per MWh,211.2,MW,264.2045454545455,55800,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,24.8488,67.1455
25452481,KOTRI,"gas, other_fossil, oil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,19700,0.5572842998585573,t of CO2 per MWh,145.06,MW,243.69226526954364,35350,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,25.3404,68.2559
447382,Lalpir Power Limited power station,oil,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,96320,0.703065693430657,t of CO2 per MWh,691,MW,198.26338639652678,137000,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,30.1726,70.9929
49699830,Layyah Sugar Mills power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,41,MW,143.29268292682926,5875,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,30.9861,70.9497
453101,Liberty power station,"gas, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,33050,0.5711076550889925,t of CO2 per MWh,239,MW,242.13389121338912,57870,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,28.0321,69.6369
451498,Liberty Power Tech power station,"oil, other_fossil",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,29030,0.7241207283611873,t of CO2 per MWh,202.18,MW,198.2886536749431,40090,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,31.6984,73.21
25453901,LUCKY PEZU CEMENT,"oil, other_fossil, gas",PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,21530,0.7499129223267155,t of CO2 per MWh,136.8,MW,209.86842105263156,28710,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,32.2887,70.7373
49699558,Maple Leaf power station,coal,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,22770,2.431393486385478,t of CO2 per MWh,40,MW,234.125,9365,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,32.9047,71.6106
49701651,Mehran Sugar power station,biomass,PAK,electricity-generation,2026-01-01 00:00:00,2026-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,26.5,MW,143.28301886792454,3797,MWh,2026-02-25 00:00:00,2026-03-06 08:21:33,25.4875,68.7132
