source_id,source_name,source_type,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,lat,lon
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-1-1,2023-1-31,Monthly,bc,0.05551170989444136,4.007908057349267e-05,t of BC per t of fuel,656,flights,2.111363528668258,1385.0544748063771,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-2-1,2023-2-28,Monthly,bc,0.046729662520702965,4.007908057349267e-05,t of BC per t of fuel,555,flights,2.1007864682175112,1165.9364898607187,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-3-1,2023-3-31,Monthly,bc,0.049303183586805965,4.0079080573492675e-05,t of BC per t of fuel,588,flights,2.0920877045691784,1230.147570286677,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-4-1,2023-4-30,Monthly,bc,0.04549503473202773,4.0079080573492675e-05,t of BC per t of fuel,536,flights,2.1177830161597955,1135.1316966616503,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-5-1,2023-5-31,Monthly,bc,0.05307667457907607,4.0079080573492675e-05,t of BC per t of fuel,624,flights,2.122273568824325,1324.2987069463786,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-6-1,2023-6-30,Monthly,bc,0.05482218228363196,4.0079080573492675e-05,t of BC per t of fuel,650,flights,2.1043850729868523,1367.8502974414541,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-7-1,2023-7-31,Monthly,bc,0.05317037192398001,4.0079080573492675e-05,t of BC per t of fuel,629,flights,2.1091200614970727,1326.6365186816586,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-8-1,2023-8-31,Monthly,bc,0.04902187016757771,4.0079080573492675e-05,t of BC per t of fuel,575,flights,2.1271801937188615,1223.1286113883455,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-9-1,2023-9-30,Monthly,bc,0.05048563892635686,4.0079080573492675e-05,t of BC per t of fuel,575,flights,2.1906967405420548,1259.6506258116815,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-10-1,2023-10-31,Monthly,bc,0.04940323652870947,4.007908057349266e-05,t of BC per t of fuel,571,flights,2.1587459867584866,1232.643958439096,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-11-1,2023-11-30,Monthly,bc,0.03901751891234394,4.007908057349267e-05,t of BC per t of fuel,441,flights,2.2075132041075647,973.513323011436,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2023-12-1,2023-12-31,Monthly,bc,0.041309225820958924,4.0079080573492675e-05,t of BC per t of fuel,463,flights,2.2261186841963365,1030.6929507829038,t of fuel,,,31.521601,74.403603
