source_id,source_name,source_type,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,lat,lon
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-01-01 00:00:00,2023-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,149.03703703703704,4024,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-02-01 00:00:00,2023-02-28 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,133.37037037037038,3601,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-03-01 00:00:00,2023-03-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,152.8148148148148,4126,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-04-01 00:00:00,2023-04-30 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,167.33333333333334,4518,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-05-01 00:00:00,2023-05-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,196.4814814814815,5305,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-06-01 00:00:00,2023-06-30 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,196.88888888888889,5316,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-07-01 00:00:00,2023-07-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,203.40740740740742,5492,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-08-01 00:00:00,2023-08-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,189.85185185185185,5126,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-09-01 00:00:00,2023-09-30 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,182.59259259259258,4930,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-10-01 00:00:00,2023-10-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,177.37037037037038,4789,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-11-01 00:00:00,2023-11-30 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,143.14814814814815,3865,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2023-12-01 00:00:00,2023-12-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,148.85185185185185,4019,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-01-01 00:00:00,2023-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,149.04545454545453,3279,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-02-01 00:00:00,2023-02-28 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,133.36363636363637,2934,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-03-01 00:00:00,2023-03-31 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,152.8181818181818,3362,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-04-01 00:00:00,2023-04-30 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,167.3181818181818,3681,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-05-01 00:00:00,2023-05-31 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,196.45454545454547,4322,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-06-01 00:00:00,2023-06-30 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,196.9090909090909,4332,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-07-01 00:00:00,2023-07-31 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,203.4090909090909,4475,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-08-01 00:00:00,2023-08-31 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,189.86363636363637,4177,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-09-01 00:00:00,2023-09-30 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,182.59090909090912,4017.0000000000005,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-10-01 00:00:00,2023-10-31 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,177.36363636363637,3902,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-11-01 00:00:00,2023-11-30 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,143.1818181818182,3150,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701646,Al-Noor Sugar Mill power station,biomass,PAK,electricity-generation,2023-12-01 00:00:00,2023-12-31 00:00:00,month,co2,0,0,t of CO2 per MWh,22,MW,148.86363636363637,3275,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,26.5567,67.9866
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-01-01 00:00:00,2023-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,149.03333333333333,4471,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-02-01 00:00:00,2023-02-28 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,133.36666666666667,4001.0000000000005,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-03-01 00:00:00,2023-03-31 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,152.83333333333334,4585,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-04-01 00:00:00,2023-04-30 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,167.33333333333334,5020,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-05-01 00:00:00,2023-05-31 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,196.46666666666667,5894,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-06-01 00:00:00,2023-06-30 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,196.9,5907,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-07-01 00:00:00,2023-07-31 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,203.4,6102,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-08-01 00:00:00,2023-08-31 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,189.86666666666667,5696,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-09-01 00:00:00,2023-09-30 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,182.6,5478,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-10-01 00:00:00,2023-10-31 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,177.36666666666667,5321,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-11-01 00:00:00,2023-11-30 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,143.16666666666666,4295,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
49701648,Ansari Sugar power station,biomass,PAK,electricity-generation,2023-12-01 00:00:00,2023-12-31 00:00:00,month,co2,0,0,t of CO2 per MWh,30,MW,148.86666666666667,4466,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,24.9942,68.6581
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-01-01 00:00:00,2023-01-31 00:00:00,month,co2,35510,0.7239551478083588,t of CO2 per MWh,230.95,MW,212.38363282095693,49050,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-02-01 00:00:00,2023-02-28 00:00:00,month,co2,31780,0.7240829346092504,t of CO2 per MWh,230.95,MW,190.041134444685,43890,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-03-01 00:00:00,2023-03-31 00:00:00,month,co2,36410,0.7240007953867568,t of CO2 per MWh,230.95,MW,217.75276033773545,50290,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-04-01 00:00:00,2023-04-30 00:00:00,month,co2,39870,0.72411914275336,t of CO2 per MWh,230.95,MW,238.40658151114962,55060,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-05-01 00:00:00,2023-05-31 00:00:00,month,co2,46820.00000000001,0.7240952675533562,t of CO2 per MWh,230.95,MW,279.97402035072525,64660,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-06-01 00:00:00,2023-06-30 00:00:00,month,co2,46920,0.724074074074074,t of CO2 per MWh,230.95,MW,280.5802121671358,64800.00000000001,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-07-01 00:00:00,2023-07-31 00:00:00,month,co2,48470.00000000001,0.7240812668060951,t of CO2 per MWh,230.95,MW,289.8462870751245,66940,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-08-01 00:00:00,2023-08-31 00:00:00,month,co2,45240,0.7240717029449424,t of CO2 per MWh,230.95,MW,270.534747780905,62480,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-09-01 00:00:00,2023-09-30 00:00:00,month,co2,43510,0.7240805458478948,t of CO2 per MWh,230.95,MW,260.18618748646895,60090,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-10-01 00:00:00,2023-10-31 00:00:00,month,co2,42260,0.7241261137765593,t of CO2 per MWh,230.95,MW,252.69538861225374,58360,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-11-01 00:00:00,2023-11-30 00:00:00,month,co2,34110,0.7240500955211208,t of CO2 per MWh,230.95,MW,203.98354622212602,47110,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
451011,Atlas Power Limited power station,"oil, other_fossil",PAK,electricity-generation,2023-12-01 00:00:00,2023-12-31 00:00:00,month,co2,35470,0.724025311288018,t of CO2 per MWh,230.95,MW,212.1238363282096,48990,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,31.6784,74.0838
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-01-01 00:00:00,2023-01-31 00:00:00,month,co2,34050,0.7189611486486487,t of CO2 per MWh,223.01,MW,212.3671584233891,47360,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-02-01 00:00:00,2023-02-28 00:00:00,month,co2,30470,0.7189712128362434,t of CO2 per MWh,223.01,MW,190.0363212412,42380.00000000001,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-03-01 00:00:00,2023-03-31 00:00:00,month,co2,34910,0.7189044481054365,t of CO2 per MWh,223.01,MW,217.74808304560335,48560,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-04-01 00:00:00,2023-04-30 00:00:00,month,co2,38220,0.7188264058679706,t of CO2 per MWh,223.01,MW,238.41980180260975,53170,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-05-01 00:00:00,2023-05-31 00:00:00,month,co2,44880.00000000001,0.718885151369534,t of CO2 per MWh,223.01,MW,279.9426034706964,62430,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-06-01 00:00:00,2023-06-30 00:00:00,month,co2,44980,0.7188748601566246,t of CO2 per MWh,223.01,MW,280.5703780099547,62570,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-07-01 00:00:00,2023-07-31 00:00:00,month,co2,46470,0.718904702970297,t of CO2 per MWh,223.01,MW,289.8524729832743,64640.00000000001,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-08-01 00:00:00,2023-08-31 00:00:00,month,co2,43370,0.7188794961047572,t of CO2 per MWh,223.01,MW,270.52598538182144,60330,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-09-01 00:00:00,2023-09-30 00:00:00,month,co2,41710,0.7188900379179595,t of CO2 per MWh,223.01,MW,260.167705484059,58019.99999999999,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-10-01 00:00:00,2023-10-31 00:00:00,month,co2,40519.99999999999,0.7189496096522355,t of CO2 per MWh,223.01,MW,252.72409308999596,56360,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-11-01 00:00:00,2023-11-30 00:00:00,month,co2,32710,0.719059133875577,t of CO2 per MWh,223.01,MW,203.9818842204386,45490.00000000001,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
450748,Attock Gen Limited power station (AGL),"oil, other_fossil",PAK,electricity-generation,2023-12-01 00:00:00,2023-12-31 00:00:00,month,co2,34010,0.719027484143763,t of CO2 per MWh,223.01,MW,212.09811219227842,47300.00000000001,MWh,2024-04-03 00:00:00,2026-03-06 08:21:33,33.5562,73.073
49699734,Bahawalpur power station,biomass,PAK,electricity-generation,2023-01-01 00:00:00,2023-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,0,MW,0,0,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,29.2923,71.5088
