source_id,source_name,source_type,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,lat,lon
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-01-01 00:00:00,2021-01-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,145.22222222222223,3921,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-02-01 00:00:00,2021-02-28 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,129.92592592592592,3508,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-03-01 00:00:00,2021-03-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,148.88888888888889,4019.9999999999995,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-04-01 00:00:00,2021-04-30 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,163,4401,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-05-01 00:00:00,2021-05-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,191.40740740740742,5168,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-06-01 00:00:00,2021-06-30 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,191.8148148148148,5179,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-07-01 00:00:00,2021-07-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,198.1851851851852,5351,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-08-01 00:00:00,2021-08-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,184.96296296296296,4994,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-09-01 00:00:00,2021-09-30 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,177.88888888888889,4803,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
49701650,Almoiz power station,biomass,PAK,electricity-generation,2021-10-01 00:00:00,2021-10-31 00:00:00,month,co2,0,0,t of CO2 per MWh,27,MW,172.77777777777777,4665,MWh,2025-12-19 00:00:00,2026-03-06 08:21:33,32.039,70.9773
