source_id,source_name,source_type,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,lat,lon
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-1-1,2021-1-31,Monthly,bc,0.050658757725169624,4.008828104970161e-05,t of BC per t of fuel,587,flights,2.1527767773033744,1263.6799682770807,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-2-1,2021-2-28,Monthly,bc,0.04443777728636792,4.008828104970162e-05,t of BC per t of fuel,525,flights,2.111424663043702,1108.4979480979437,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-3-1,2021-3-31,Monthly,bc,0.05199466416348788,4.008828104970161e-05,t of BC per t of fuel,629,flights,2.062009669382273,1297.0040820414497,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-4-1,2021-4-30,Monthly,bc,0.050007651363006195,4.008828104970162e-05,t of BC per t of fuel,616,flights,2.0250619404714194,1247.4381553303945,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-5-1,2021-5-31,Monthly,bc,0.057029580520146006,4.008828104970161e-05,t of BC per t of fuel,693,flights,2.0528135612078136,1422.5997979170147,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-6-1,2021-6-30,Monthly,bc,0.06503919537092509,4.008828104970161e-05,t of BC per t of fuel,800,flights,2.027999008310223,1622.3992066481783,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-7-1,2021-7-31,Monthly,bc,0.07575804185281039,4.008828104970161e-05,t of BC per t of fuel,844,flights,2.239076127620968,1889.7802517120967,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-8-1,2021-8-31,Monthly,bc,0.07762610824417826,4.0088281049701605e-05,t of BC per t of fuel,849,flights,2.2807762858524963,1936.3790666887692,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-9-1,2021-9-30,Monthly,bc,0.06696911067143105,4.0088281049701605e-05,t of BC per t of fuel,772,flights,2.1639130042929726,1670.5408393141747,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-10-1,2021-10-31,Monthly,bc,0.060572314544154716,4.008828104970162e-05,t of BC per t of fuel,709,flights,2.131132731038754,1510.9731063064767,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-11-1,2021-11-30,Monthly,bc,0.055260233842509845,4.008828104970161e-05,t of BC per t of fuel,620,flights,2.223328291699511,1378.463540853697,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-12-1,2021-12-31,Monthly,bc,0.05500062039388598,4.008828104970161e-05,t of BC per t of fuel,569,flights,2.4112258302915137,1371.9874974358713,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-1-1,2021-1-31,Monthly,ch4,0.027990511297337334,2.215e-05,t of CH4 per t of fuel,587,flights,2.1527767773033744,1263.6799682770807,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-2-1,2021-2-28,Monthly,ch4,0.02455322955036945,2.215e-05,t of CH4 per t of fuel,525,flights,2.111424663043702,1108.4979480979437,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-3-1,2021-3-31,Monthly,ch4,0.02872864041721811,2.215e-05,t of CH4 per t of fuel,629,flights,2.062009669382273,1297.0040820414497,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-4-1,2021-4-30,Monthly,ch4,0.027630755140568238,2.215e-05,t of CH4 per t of fuel,616,flights,2.0250619404714194,1247.4381553303945,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-5-1,2021-5-31,Monthly,ch4,0.03151058552386187,2.2149999999999996e-05,t of CH4 per t of fuel,693,flights,2.0528135612078136,1422.5997979170147,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-6-1,2021-6-30,Monthly,ch4,0.035936142427257144,2.2149999999999996e-05,t of CH4 per t of fuel,800,flights,2.027999008310223,1622.3992066481783,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-7-1,2021-7-31,Monthly,ch4,0.041858632575422945,2.215e-05,t of CH4 per t of fuel,844,flights,2.239076127620968,1889.7802517120967,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-8-1,2021-8-31,Monthly,ch4,0.042890796327156235,2.215e-05,t of CH4 per t of fuel,849,flights,2.2807762858524963,1936.3790666887692,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-9-1,2021-9-30,Monthly,ch4,0.03700247959080897,2.215e-05,t of CH4 per t of fuel,772,flights,2.1639130042929726,1670.5408393141747,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-10-1,2021-10-31,Monthly,ch4,0.03346805430468846,2.215e-05,t of CH4 per t of fuel,709,flights,2.131132731038754,1510.9731063064767,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-11-1,2021-11-30,Monthly,ch4,0.030532967429909387,2.215e-05,t of CH4 per t of fuel,620,flights,2.223328291699511,1378.463540853697,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-12-1,2021-12-31,Monthly,ch4,0.030389523068204544,2.2149999999999996e-05,t of CH4 per t of fuel,569,flights,2.4112258302915137,1371.9874974358713,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-1-1,2021-1-31,Monthly,co,5.541230775153133,0.00438499534237939,t of CO per t of fuel,587,flights,2.1527767773033744,1263.6799682770807,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-2-1,2021-2-28,Monthly,co,4.860758339446594,0.0043849953423793905,t of CO per t of fuel,525,flights,2.111424663043702,1108.4979480979437,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-3-1,2021-3-31,Monthly,co,5.687356858798813,0.00438499534237939,t of CO per t of fuel,629,flights,2.062009669382273,1297.0040820414497,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-4-1,2021-4-30,Monthly,co,5.470010501030118,0.0043849953423793905,t of CO per t of fuel,616,flights,2.0250619404714194,1247.4381553303945,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-5-1,2021-5-31,Monthly,co,6.238093487935971,0.00438499534237939,t of CO per t of fuel,693,flights,2.0528135612078136,1422.5997979170147,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-6-1,2021-6-30,Monthly,co,7.114212964632278,0.00438499534237939,t of CO per t of fuel,800,flights,2.027999008310223,1622.3992066481783,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-7-1,2021-7-31,Monthly,co,8.286677601878095,0.00438499534237939,t of CO per t of fuel,844,flights,2.239076127620968,1889.7802517120967,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-8-1,2021-8-31,Monthly,co,8.491013188511202,0.00438499534237939,t of CO per t of fuel,849,flights,2.2807762858524963,1936.3790666887692,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-9-1,2021-9-30,Monthly,co,7.325313799647212,0.00438499534237939,t of CO per t of fuel,772,flights,2.1639130042929726,1670.5408393141747,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-10-1,2021-10-31,Monthly,co,6.62561003361442,0.0043849953423793905,t of CO per t of fuel,709,flights,2.131132731038754,1510.9731063064767,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-11-1,2021-11-30,Monthly,co,6.044556206283263,0.0043849953423793905,t of CO per t of fuel,620,flights,2.223328291699511,1378.463540853697,t of fuel,,,31.521601,74.403603
3172606,Allama Iqbal International Airport,domestic,PAK,domestic-aviation,2021-12-1,2021-12-31,Monthly,co,6.016158786059051,0.00438499534237939,t of CO per t of fuel,569,flights,2.4112258302915137,1371.9874974358713,t of fuel,,,31.521601,74.403603
